County,FIPS,Average Annual Count,State
Morgan County,8087,15,Colorado
Magoffin County,21153,7,Kentucky
Madison County,51113,11,Virginia
Williams County,38105,15,North Dakota
Geneva County,1061,18,Alabama
Red River County,48387,9,Texas
Grant County,46051,5,South Dakota
Logan County,8075,12,Colorado
Eastland County,48133,11,Texas
Rio Arriba County,35039,25,New Mexico
Douglas County,29067,9,Missouri
Robertson County,48395,10,Texas
Hughes County,40063,8,Oklahoma
Van Buren County,47175,5,Tennessee
Custer County,16037,3,Idaho
Cameron County,48061,207,Texas
Vernon County,29217,13,Missouri
DeSoto County,12027,20,Florida
Falls County,48145,11,Texas
Linn County,29115,8,Missouri
Lea County,35025,31,New Mexico
Graham County,4009,19,Arizona
Essex County,36031,27,New York
Hamilton County,17065,5,Illinois
Arenac County,26011,12,Michigan
Carson County,48065,3,Texas
Goshen County,56015,9,Wyoming
Decatur County,47039,9,Tennessee
Kanabec County,27065,11,Minnesota
Union County,13291,23,Georgia
Alger County,26003,6,Michigan
Paulding County,39125,12,Ohio
Howard County,48227,17,Texas
Russell County,1113,34,Alabama
Cass County,17017,8,Illinois
Atkinson County,13003,4,Georgia
Skamania County,53059,8,Washington
Parmer County,48369,5,Texas
Caldwell Parish,22021,5,Louisiana
Beadle County,46005,11,South Dakota
Gila County,4007,37,Arizona
Crisp County,13081,14,Georgia
Todd County,21219,6,Kentucky
Swisher County,48437,4,Texas
Worth County,13321,13,Georgia
Baker County,41001,12,Oregon
Laclede County,29105,21,Missouri
Simpson County,21213,12,Kentucky
Sanpete County,49039,13,Utah
Deer Lodge County,30023,7,Montana
Navajo County,4017,63,Arizona
San Miguel County,35047,18,New Mexico
Cibola County,35006,16,New Mexico
San Augustine County,48405,5,Texas
Maries County,29125,6,Missouri
Clark County,29045,4,Missouri
Henry County,29083,15,Missouri
Camp County,48063,8,Texas
San Juan County,35045,64,New Mexico
Mackinac County,26097,8,Michigan
Bland County,51021,5,Virginia
Hale County,48189,15,Texas
McDonald County,29119,12,Missouri
Marshall County,40095,10,Oklahoma
Ray County,29177,14,Missouri
Mississippi County,29133,8,Missouri
Menominee County,26109,15,Michigan
Gaines County,48165,7,Texas
Sevier County,49041,12,Utah
Coosa County,1037,7,Alabama
Woods County,40151,4,Oklahoma
Ferry County,53019,6,Washington
Uintah County,49047,15,Utah
Washita County,40149,6,Oklahoma
Murray County,40099,8,Oklahoma
Antelope County,31003,4,Nebraska
DeKalb County,1049,39,Alabama
Vernon Parish,22115,21,Louisiana
La Paz County,4012,12,Arizona
Keith County,31101,6,Nebraska
Escambia County,1053,21,Alabama
Taylor County,13269,5,Georgia
Crawford County,39033,27,Ohio
Coleman County,48083,6,Texas
Russell County,21207,11,Kentucky
George County,28039,13,Mississippi
Seminole County,13253,6,Georgia
St. Clair County,29185,6,Missouri
Hempstead County,5057,12,Arkansas
Summers County,54089,9,West Virginia
Russell County,51167,17,Virginia
Gulf County,12045,11,Florida
Allendale County,45005,5,South Carolina
Lane County,41039,216,Oregon
Choctaw County,1023,8,Alabama
Nye County,32023,41,Nevada
Lyon County,19119,7,Iowa
Conejos County,8021,4,Colorado
Bell County,21013,14,Kentucky
Franklin County,28037,5,Mississippi
Calhoun County,12013,7,Florida
Lincoln County,35027,14,New Mexico
Ouray County,8091,3,Colorado
Greenlee County,4011,4,Arizona
Wilbarger County,48487,8,Texas
Currituck County,37053,15,North Carolina
Lincoln County,5079,6,Arkansas
Callahan County,48059,9,Texas
Woodward County,40153,10,Oklahoma
Lake County,8065,3,Colorado
Holmes County,39075,19,Ohio
Page County,51139,15,Virginia
Catron County,35003,4,New Mexico
Lake County,47095,3,Tennessee
Washington County,12133,13,Florida
Stark County,17175,4,Illinois
Washakie County,56043,4,Wyoming
Sweetwater County,56037,17,Wyoming
Wheeler County,13309,3,Georgia
Breathitt County,21025,8,Kentucky
Grant County,35017,19,New Mexico
Brooks County,48047,3,Texas
Polk County,5113,11,Arkansas
Willacy County,48489,8,Texas
Zavala County,48507,5,Texas
Winston County,28159,10,Mississippi
Merrick County,31121,4,Nebraska
Lee County,51105,13,Virginia
Adair County,19001,4,Iowa
Stephens County,48429,5,Texas
Madison County,12079,9,Florida
Schuyler County,17169,4,Illinois
Roosevelt County,35041,7,New Mexico
Fulton County,5049,8,Arkansas
Bristol City,51520,10,Virginia
Titus County,48449,14,Texas
Roberts County,46109,5,South Dakota
Lincoln County,47103,19,Tennessee
Webster County,21233,6,Kentucky
Sabine County,48403,7,Texas
Brewster County,48043,5,Texas
Fulton County,42057,8,Pennsylvania
Glades County,12043,6,Florida
Clay County,54015,5,West Virginia
Ransom County,38073,3,North Dakota
Buena Vista County,19021,9,Iowa
Tazewell County,51185,22,Virginia
Lee County,21129,4,Kentucky
Bear Lake County,16007,3,Idaho
Izard County,5065,8,Arkansas
Oceana County,26127,14,Michigan
Jackson County,12063,25,Florida
Holmes County,12059,9,Florida
Jackson County,47087,7,Tennessee
Trinity County,6105,9,California
Frio County,48163,5,Texas
Morgan County,49029,4,Utah
Gates County,37073,5,North Carolina
Muskegon County,26121,80,Michigan
Scott County,51169,11,Virginia
Ida County,19093,4,Iowa
Saguache County,8109,4,Colorado
Asotin County,53003,12,Washington
Apache County,4001,26,Arizona
Emery County,49015,4,Utah
Zapata County,48505,4,Texas
McKinley County,35031,26,New Mexico
Del Norte County,6015,11,California
White Pine County,32033,3,Nevada
Modoc County,6049,5,California
Richland County,30083,4,Montana
Houghton County,26061,12,Michigan
Bethel Census Area,2050,4,Alaska
Love County,40085,4,Oklahoma
Baraga County,26013,3,Michigan
Adams County,18001,data not available,Indiana
Adams County,19003,3 or fewer,Iowa
Adams County,38001,3 or fewer,North Dakota
Aleutians East Borough,2013,3 or fewer,Alaska
Aleutians West Census Area,2016,3 or fewer,Alaska
Allen County,18003,data not available,Indiana
Allen County,20001,data not available,Kansas
Alpine County,6003,3 or fewer,California
Anderson County,20003,data not available,Kansas
Arthur County,31005,3 or fewer,Nebraska
Atchison County,20005,data not available,Kansas
Baca County,8009,3 or fewer,Colorado
Banner County,31007,3 or fewer,Nebraska
Barber County,20007,data not available,Kansas
Bartholomew County,18005,data not available,Indiana
Barton County,20009,data not available,Kansas
Baylor County,48023,3 or fewer,Texas
Bennett County,46007,3 or fewer,South Dakota
Bent County,8011,3 or fewer,Colorado
Benton County,18007,data not available,Indiana
Billings County,38007,3 or fewer,North Dakota
Blackford County,18009,data not available,Indiana
Blaine County,31009,3 or fewer,Nebraska
Boone County,18011,data not available,Indiana
Borden County,48033,3 or fewer,Texas
Bourbon County,20011,data not available,Kansas
Bowman County,38011,3 or fewer,North Dakota
Boyd County,31015,3 or fewer,Nebraska
Briscoe County,48045,3 or fewer,Texas
Bristol Bay Borough,2060,3 or fewer,Alaska
Brown County,18013,data not available,Indiana
Brown County,20013,data not available,Kansas
Brown County,31017,3 or fewer,Nebraska
Buffalo County,46017,3 or fewer,South Dakota
Burke County,38013,3 or fewer,North Dakota
Butler County,20015,data not available,Kansas
Butte County,16023,3 or fewer,Idaho
Camas County,16025,3 or fewer,Idaho
Campbell County,46021,3 or fewer,South Dakota
Carroll County,18015,data not available,Indiana
Carter County,30011,3 or fewer,Montana
Cass County,18017,data not available,Indiana
Cavalier County,38019,3 or fewer,North Dakota
Chase County,20017,data not available,Kansas
Chase County,31029,3 or fewer,Nebraska
Chautauqua County,20019,data not available,Kansas
Cherokee County,20021,data not available,Kansas
Cheyenne County,8017,3 or fewer,Colorado
Cheyenne County,20023,data not available,Kansas
Chouteau County,30015,3 or fewer,Montana
Cimarron County,40025,3 or fewer,Oklahoma
Clark County,16033,3 or fewer,Idaho
Clark County,18019,data not available,Indiana
Clark County,20025,data not available,Kansas
Clay County,13061,3 or fewer,Georgia
Clay County,18021,data not available,Indiana
Clay County,20027,data not available,Kansas
Clinton County,18023,data not available,Indiana
Cloud County,20029,data not available,Kansas
Coal County,40029,3 or fewer,Oklahoma
Cochran County,48079,3 or fewer,Texas
Coffey County,20031,data not available,Kansas
Coke County,48081,3 or fewer,Texas
Collingsworth County,48087,3 or fewer,Texas
Comanche County,20033,data not available,Kansas
Concho County,48095,3 or fewer,Texas
Corson County,46031,3 or fewer,South Dakota
Costilla County,8023,3 or fewer,Colorado
Cottle County,48101,3 or fewer,Texas
Cowley County,20035,data not available,Kansas
Crane County,48103,3 or fewer,Texas
Crawford County,18025,data not available,Indiana
Crawford County,20037,data not available,Kansas
Crockett County,48105,3 or fewer,Texas
Crosby County,48107,3 or fewer,Texas
Culberson County,48109,3 or fewer,Texas
Daggett County,49009,3 or fewer,Utah
Daniels County,30019,3 or fewer,Montana
Daviess County,18027,data not available,Indiana
DeBaca County,35011,3 or fewer,New Mexico
DeKalb County,18033,data not available,Indiana
Dearborn County,18029,data not available,Indiana
Decatur County,18031,data not available,Indiana
Decatur County,20039,data not available,Kansas
Delaware County,18035,data not available,Indiana
Denali,2068,3 or fewer,Alaska
Deuel County,31049,3 or fewer,Nebraska
Dewey County,40043,3 or fewer,Oklahoma
Dickens County,48125,3 or fewer,Texas
Dickey County,38021,3 or fewer,North Dakota
Dickinson County,20041,data not available,Kansas
Dillingham Census Area,2070,3 or fewer,Alaska
Divide County,38023,3 or fewer,North Dakota
Dolores County,8033,3 or fewer,Colorado
Doniphan County,20043,data not available,Kansas
Donley County,48129,3 or fewer,Texas
Douglas County,20045,data not available,Kansas
Douglas County,46043,3 or fewer,South Dakota
Dubois County,18037,data not available,Indiana
Dundy County,31057,3 or fewer,Nebraska
Dunn County,38025,3 or fewer,North Dakota
Echols County,13101,3 or fewer,Georgia
Eddy County,38027,3 or fewer,North Dakota
Edmunds County,46045,3 or fewer,South Dakota
Edwards County,20047,data not available,Kansas
Edwards County,48137,3 or fewer,Texas
Elk County,20049,data not available,Kansas
Elkhart County,18039,data not available,Indiana
Ellis County,20051,data not available,Kansas
Ellis County,40045,3 or fewer,Oklahoma
Ellsworth County,20053,data not available,Kansas
Esmeralda County,32009,3 or fewer,Nevada
Eureka County,32011,3 or fewer,Nevada
Fallon County,30025,3 or fewer,Montana
Faulk County,46049,3 or fewer,South Dakota
Fayette County,18041,data not available,Indiana
Finney County,20055,data not available,Kansas
Fisher County,48151,3 or fewer,Texas
Floyd County,18043,data not available,Indiana
Floyd County,48153,3 or fewer,Texas
Foard County,48155,3 or fewer,Texas
Ford County,20057,data not available,Kansas
Fountain County,18045,data not available,Indiana
Franklin County,18047,data not available,Indiana
Franklin County,20059,data not available,Kansas
Franklin County,31061,3 or fewer,Nebraska
Frontier County,31063,3 or fewer,Nebraska
Fulton County,18049,data not available,Indiana
Garden County,31069,3 or fewer,Nebraska
Garfield County,30033,3 or fewer,Montana
Garfield County,31071,3 or fewer,Nebraska
Garfield County,53023,3 or fewer,Washington
Garza County,48169,3 or fewer,Texas
Geary County,20061,data not available,Kansas
Gibson County,18051,data not available,Indiana
Gilliam County,41021,3 or fewer,Oregon
Glascock County,13125,3 or fewer,Georgia
Glasscock County,48173,3 or fewer,Texas
Golden Valley County,30037,3 or fewer,Montana
Golden Valley County,38033,3 or fewer,North Dakota
Gosper County,31073,3 or fewer,Nebraska
Gove County,20063,data not available,Kansas
Graham County,20065,data not available,Kansas
Granite County,30039,3 or fewer,Montana
Grant County,18053,data not available,Indiana
Grant County,20067,data not available,Kansas
Grant County,31075,3 or fewer,Nebraska
Grant County,38037,3 or fewer,North Dakota
Grant County,40053,3 or fewer,Oklahoma
Gray County,20069,data not available,Kansas
Greeley County,20071,data not available,Kansas
Greeley County,31077,3 or fewer,Nebraska
Greene County,18055,data not available,Indiana
Greenwood County,20073,data not available,Kansas
Griggs County,38039,3 or fewer,North Dakota
Guadalupe County,35019,3 or fewer,New Mexico
Haines Borough,2100,3 or fewer,Alaska
Hall County,48191,3 or fewer,Texas
Hamilton County,18057,data not available,Indiana
Hamilton County,20075,data not available,Kansas
Hancock County,18059,data not available,Indiana
Hand County,46059,3 or fewer,South Dakota
Hanson County,46061,3 or fewer,South Dakota
Hardin County,17069,3 or fewer,Illinois
Harding County,35021,3 or fewer,New Mexico
Harding County,46063,3 or fewer,South Dakota
Harlan County,31083,3 or fewer,Nebraska
Harmon County,40057,3 or fewer,Oklahoma
Harper County,20077,data not available,Kansas
Harper County,40059,3 or fewer,Oklahoma
Harrison County,18061,data not available,Indiana
Harvey County,20079,data not available,Kansas
Haskell County,20081,data not available,Kansas
Hayes County,31085,3 or fewer,Nebraska
Hemphill County,48211,3 or fewer,Texas
Hendricks County,18063,data not available,Indiana
Henry County,18065,data not available,Indiana
Hettinger County,38041,3 or fewer,North Dakota
Hidalgo County,35023,3 or fewer,New Mexico
Highland County,51091,3 or fewer,Virginia
Hinsdale County,8053,3 or fewer,Colorado
Hodgeman County,20083,data not available,Kansas
Hooker County,31091,3 or fewer,Nebraska
Hoonah-Angoon Census Area,2105,3 or fewer,Alaska
Howard County,18067,data not available,Indiana
Hudspeth County,48229,3 or fewer,Texas
Huntington County,18069,data not available,Indiana
Hyde County,46069,3 or fewer,South Dakota
Irion County,48235,3 or fewer,Texas
Issaquena County,28055,3 or fewer,Mississippi
Jackson County,8057,3 or fewer,Colorado
Jackson County,18071,data not available,Indiana
Jackson County,20085,data not available,Kansas
Jackson County,46071,3 or fewer,South Dakota
Jasper County,18073,data not available,Indiana
Jay County,18075,data not available,Indiana
Jeff Davis County,48243,3 or fewer,Texas
Jefferson County,18077,data not available,Indiana
Jefferson County,20087,data not available,Kansas
Jennings County,18079,data not available,Indiana
Jerauld County,46073,3 or fewer,South Dakota
Jewell County,20089,data not available,Kansas
Jim Hogg County,48247,3 or fewer,Texas
Johnson County,18081,data not available,Indiana
Johnson County,20091,data not available,Kansas
Jones County,46075,3 or fewer,South Dakota
Judith Basin County,30045,3 or fewer,Montana
Kalawao County,15005,3 or fewer,Hawaii
Kearny County,20093,data not available,Kansas
Kenedy County,48261,3 or fewer,Texas
Kent County,48263,3 or fewer,Texas
Keweenaw County,26083,3 or fewer,Michigan
Keya Paha County,31103,3 or fewer,Nebraska
Kidder County,38043,3 or fewer,North Dakota
Kimball County,31105,3 or fewer,Nebraska
King County,48269,3 or fewer,Texas
Kingman County,20095,data not available,Kansas
Kinney County,48271,3 or fewer,Texas
Kiowa County,8061,3 or fewer,Colorado
Kiowa County,20097,data not available,Kansas
Kittson County,27069,3 or fewer,Minnesota
Knox County,18083,data not available,Indiana
Knox County,48275,3 or fewer,Texas
Kosciusko County,18085,data not available,Indiana
Kusilvak Census Area,2158,3 or fewer,Alaska
La Salle County,48283,3 or fewer,Texas
LaGrange County,18087,data not available,Indiana
LaPorte County,18091,data not available,Indiana
Labette County,20099,data not available,Kansas
Lake County,18089,data not available,Indiana
Lake and Peninsula Borough,2164,3 or fewer,Alaska
Lake of the Woods County,27077,3 or fewer,Minnesota
Lander County,32015,3 or fewer,Nevada
Lane County,20101,data not available,Kansas
Lawrence County,18093,data not available,Indiana
Leavenworth County,20103,data not available,Kansas
Liberty County,30051,3 or fewer,Montana
Lincoln County,16063,3 or fewer,Idaho
Lincoln County,20105,data not available,Kansas
Lincoln County,32017,3 or fewer,Nevada
Linn County,20107,data not available,Kansas
Logan County,20109,data not available,Kansas
Logan County,31113,3 or fewer,Nebraska
Logan County,38047,3 or fewer,North Dakota
Loup County,31115,3 or fewer,Nebraska
Loving County,48301,3 or fewer,Texas
Lyman County,46085,3 or fewer,South Dakota
Lyon County,20111,data not available,Kansas
Madison County,18095,data not available,Indiana
Marion County,18097,data not available,Indiana
Marion County,20115,data not available,Kansas
Marshall County,18099,data not available,Indiana
Marshall County,20117,data not available,Kansas
Martin County,18101,data not available,Indiana
Martin County,48317,3 or fewer,Texas
McCone County,30055,3 or fewer,Montana
McIntosh County,38051,3 or fewer,North Dakota
McMullen County,48311,3 or fewer,Texas
McPherson County,20113,data not available,Kansas
McPherson County,31117,3 or fewer,Nebraska
McPherson County,46089,3 or fewer,South Dakota
Meade County,20119,data not available,Kansas
Meagher County,30059,3 or fewer,Montana
Mellette County,46095,3 or fewer,South Dakota
Menard County,48327,3 or fewer,Texas
Miami County,18103,data not available,Indiana
Miami County,20121,data not available,Kansas
Miner County,46097,3 or fewer,South Dakota
Mineral County,8079,3 or fewer,Colorado
Mineral County,30061,3 or fewer,Montana
Mineral County,32021,3 or fewer,Nevada
Mitchell County,20123,data not available,Kansas
Monroe County,18105,data not available,Indiana
Montgomery County,18107,data not available,Indiana
Montgomery County,20125,data not available,Kansas
Morgan County,18109,data not available,Indiana
Morris County,20127,data not available,Kansas
Morton County,20129,data not available,Kansas
Motley County,48345,3 or fewer,Texas
Nemaha County,20131,data not available,Kansas
Neosho County,20133,data not available,Kansas
Ness County,20135,data not available,Kansas
Newton County,18111,data not available,Indiana
Niobrara County,56027,3 or fewer,Wyoming
Noble County,18113,data not available,Indiana
North Slope Borough,2185,3 or fewer,Alaska
Northwest Arctic Borough,2188,3 or fewer,Alaska
Norton City,51720,3 or fewer,Virginia
Norton County,20137,data not available,Kansas
Ohio County,18115,data not available,Indiana
Oldham County,48359,3 or fewer,Texas
Oliver County,38065,3 or fewer,North Dakota
Oneida County,16071,3 or fewer,Idaho
Orange County,18117,data not available,Indiana
Osage County,20139,data not available,Kansas
Osborne County,20141,data not available,Kansas
Ottawa County,20143,data not available,Kansas
Owen County,18119,data not available,Indiana
Parke County,18121,data not available,Indiana
Pawnee County,20145,data not available,Kansas
Pawnee County,31133,3 or fewer,Nebraska
Pendleton County,54071,3 or fewer,West Virginia
Perkins County,46105,3 or fewer,South Dakota
Perry County,18123,data not available,Indiana
Pershing County,32027,3 or fewer,Nevada
Petersburg Census Area,2195,3 or fewer,Alaska
Petroleum County,30069,3 or fewer,Montana
Phillips County,20147,data not available,Kansas
Pike County,18125,data not available,Indiana
Piute County,49031,3 or fewer,Utah
Pope County,17151,3 or fewer,Illinois
Porter County,18127,data not available,Indiana
Posey County,18129,data not available,Indiana
Pottawatomie County,20149,data not available,Kansas
Potter County,46107,3 or fewer,South Dakota
Powder River County,30075,3 or fewer,Montana
Prairie County,30079,3 or fewer,Montana
Pratt County,20151,data not available,Kansas
Prince of Wales-Hyder Census Area,2198,3 or fewer,Alaska
Pulaski County,18131,data not available,Indiana
Putnam County,18133,data not available,Indiana
Quitman County,13239,3 or fewer,Georgia
Randolph County,18135,data not available,Indiana
Rawlins County,20153,data not available,Kansas
Reagan County,48383,3 or fewer,Texas
Reno County,20155,data not available,Kansas
Renville County,38075,3 or fewer,North Dakota
Republic County,20157,data not available,Kansas
Rice County,20159,data not available,Kansas
Rich County,49033,3 or fewer,Utah
Riley County,20161,data not available,Kansas
Ripley County,18137,data not available,Indiana
Roberts County,48393,3 or fewer,Texas
Robertson County,21201,3 or fewer,Kentucky
Rock County,31149,3 or fewer,Nebraska
Roger Mills County,40129,3 or fewer,Oklahoma
Rooks County,20163,data not available,Kansas
Rush County,18139,data not available,Indiana
Rush County,20165,data not available,Kansas
Russell County,20167,data not available,Kansas
Saline County,20169,data not available,Kansas
San Juan County,8111,3 or fewer,Colorado
Sanborn County,46111,3 or fewer,South Dakota
Schleicher County,48413,3 or fewer,Texas
Schley County,13249,3 or fewer,Georgia
Schuyler County,29197,3 or fewer,Missouri
Scotland County,29199,3 or fewer,Missouri
Scott County,18143,data not available,Indiana
Scott County,20171,data not available,Kansas
Sedgwick County,8115,3 or fewer,Colorado
Sedgwick County,20173,data not available,Kansas
Seward County,20175,data not available,Kansas
Shackelford County,48417,3 or fewer,Texas
Shawnee County,20177,data not available,Kansas
Shelby County,18145,data not available,Indiana
Sheridan County,20179,data not available,Kansas
Sheridan County,30091,3 or fewer,Montana
Sheridan County,38083,3 or fewer,North Dakota
Sherman County,20181,data not available,Kansas
Sherman County,31163,3 or fewer,Nebraska
Sherman County,41055,3 or fewer,Oregon
Sherman County,48421,3 or fewer,Texas
Sierra County,6091,3 or fewer,California
Sioux County,31165,3 or fewer,Nebraska
Sioux County,38085,3 or fewer,North Dakota
Skagway Municipality,2230,3 or fewer,Alaska
Slope County,38087,3 or fewer,North Dakota
Smith County,20183,data not available,Kansas
Spencer County,18147,data not available,Indiana
St. Joseph County,18141,data not available,Indiana
Stafford County,20185,data not available,Kansas
Stanley County,46117,3 or fewer,South Dakota
Stanton County,20187,data not available,Kansas
Starke County,18149,data not available,Indiana
Steele County,38091,3 or fewer,North Dakota
Sterling County,48431,3 or fewer,Texas
Steuben County,18151,data not available,Indiana
Stevens County,20189,data not available,Kansas
Stewart County,13259,3 or fewer,Georgia
Stonewall County,48433,3 or fewer,Texas
Sullivan County,18153,data not available,Indiana
Sully County,46119,3 or fewer,South Dakota
Sumner County,20191,data not available,Kansas
Sutton County,48435,3 or fewer,Texas
Switzerland County,18155,data not available,Indiana
Taliaferro County,13265,3 or fewer,Georgia
Terrell County,48443,3 or fewer,Texas
Thomas County,20193,data not available,Kansas
Thomas County,31171,3 or fewer,Nebraska
Throckmorton County,48447,3 or fewer,Texas
Tippecanoe County,18157,data not available,Indiana
Tipton County,18159,data not available,Indiana
Toole County,30101,3 or fewer,Montana
Towner County,38095,3 or fewer,North Dakota
Treasure County,30103,3 or fewer,Montana
Trego County,20195,data not available,Kansas
Union County,18161,data not available,Indiana
Union County,35059,3 or fewer,New Mexico
Upton County,48461,3 or fewer,Texas
Vanderburgh County,18163,data not available,Indiana
Vermillion County,18165,data not available,Indiana
Vigo County,18167,data not available,Indiana
Wabash County,18169,data not available,Indiana
Wabaunsee County,20197,data not available,Kansas
Wallace County,20199,data not available,Kansas
Warren County,18171,data not available,Indiana
Warrick County,18173,data not available,Indiana
Washington County,18175,data not available,Indiana
Washington County,20201,data not available,Kansas
Wayne County,18177,data not available,Indiana
Wayne County,49055,3 or fewer,Utah
Webster County,31181,3 or fewer,Nebraska
Wells County,18179,data not available,Indiana
Wheatland County,30107,3 or fewer,Montana
Wheeler County,31183,3 or fewer,Nebraska
Wheeler County,41069,3 or fewer,Oregon
White County,18181,data not available,Indiana
Whitley County,18183,data not available,Indiana
Wibaux County,30109,3 or fewer,Montana
Wichita County,20203,data not available,Kansas
Wilson County,20205,data not available,Kansas
Winkler County,48495,3 or fewer,Texas
Woodson County,20207,data not available,Kansas
Worth County,29227,3 or fewer,Missouri
Wrangell Borough,2275,3 or fewer,Alaska
Wyandotte County,20209,data not available,Kansas
Yakutat City and Borough,2282,3 or fewer,Alaska
Yukon-Koyukuk Census Area,2290,3 or fewer,Alaska
Ziebach County,46137,3 or fewer,South Dakota
