County,FIPS,Average Annual Count,State
Forest County,42053.0,5,Pennsylvania
Allen Parish,22003.0,13,Louisiana
Kern County,6029.0,449,California
Chippewa County,26033.0,23,Michigan
Ward County,48475.0,7,Texas
Tillman County,40141.0,5,Oklahoma
Yadkin County,37197.0,28,North Carolina
Terry County,48445.0,7,Texas
Jefferson County,13163.0,11,Georgia
Lafayette County,5073.0,5,Arkansas
Plumas County,6063.0,17,California
Miller County,5091.0,30,Arkansas
Claiborne County,47025.0,25,Tennessee
Susquehanna County,42115.0,32,Pennsylvania
Colquitt County,13071.0,30,Georgia
Hardee County,12049.0,15,Florida
Jerome County,16053.0,13,Idaho
Oktibbeha County,28105.0,24,Mississippi
Mohave County,4015.0,187,Arizona
Sierra County,35051.0,11,New Mexico
Jefferson County,48245.0,155,Texas
Ralls County,29173.0,7,Missouri
Ballard County,21007.0,7,Kentucky
Hart County,21099.0,13,Kentucky
St. Helena Parish,22091.0,7,Louisiana
Pierce County,55093.0,25,Wisconsin
Beaver County,49001.0,3,Utah
Washington County,8121.0,3,Colorado
Mayes County,40097.0,28,Oklahoma
Spink County,46115.0,5,South Dakota
Cumberland County,51049.0,8,Virginia
Winn Parish,22127.0,9,Louisiana
Fannin County,48147.0,24,Texas
Garfield County,40047.0,38,Oklahoma
Tulare County,6107.0,234,California
Shannon County,29203.0,5,Missouri
Winston County,1133.0,18,Alabama
Ottawa County,40115.0,19,Oklahoma
Milam County,48331.0,18,Texas
Angelina County,48005.0,55,Texas
Yankton County,46135.0,17,South Dakota
Navarro County,48349.0,34,Texas
Wise County,51195.0,26,Virginia
Lee County,1081.0,93,Alabama
Campbell County,56005.0,24,Wyoming
Buchanan County,29021.0,57,Missouri
White County,17193.0,11,Illinois
Dawson County,48115.0,7,Texas
Casey County,21045.0,11,Kentucky
Cache County,49005.0,53,Utah
Bath County,51017.0,4,Virginia
Fall River County,46047.0,7,South Dakota
Bay County,12005.0,128,Florida
Bedford County,47003.0,32,Tennessee
Logan County,54045.0,25,West Virginia
Manassas City,51683.0,22,Virginia
Turner County,46125.0,6,South Dakota
Calhoun County,5013.0,4,Arkansas
Todd County,27153.0,18,Minnesota
Saline County,17165.0,19,Illinois
Lyon County,21143.0,7,Kentucky
Jenkins County,13165.0,6,Georgia
Fremont County,19071.0,5,Iowa
Choctaw County,40023.0,11,Oklahoma
Blaine County,30005.0,4,Montana
Lauderdale County,47097.0,17,Tennessee
Franklin County,42055.0,113,Pennsylvania
Cameron County,42023.0,4,Pennsylvania
Grayson County,48181.0,94,Texas
Henderson County,47077.0,20,Tennessee
Bryan County,40013.0,30,Oklahoma
Curry County,35009.0,24,New Mexico
Llano County,48299.0,22,Texas
Trigg County,21221.0,10,Kentucky
Larue County,21123.0,10,Kentucky
Marshall County,1095.0,65,Alabama
Grainger County,47057.0,18,Tennessee
Little River County,5081.0,10,Arkansas
Adair County,29001.0,12,Missouri
Stoddard County,29207.0,21,Missouri
Newton County,29145.0,41,Missouri
Stevens County,27149.0,5,Minnesota
Metcalfe County,21169.0,7,Kentucky
Franklin County,12037.0,9,Florida
Muhlenberg County,21177.0,23,Kentucky
Hendry County,12051.0,20,Florida
McIntosh County,40091.0,16,Oklahoma
Hancock County,47067.0,5,Tennessee
Monroe County,12087.0,61,Florida
Arkansas County,5001.0,13,Arkansas
Siskiyou County,6093.0,35,California
Park County,8093.0,14,Colorado
Emporia City,51595.0,4,Virginia
Pushmataha County,40127.0,8,Oklahoma
Newton County,5101.0,7,Arkansas
Delaware County,19055.0,13,Iowa
Madison County,29123.0,9,Missouri
Brown County,48049.0,27,Texas
Crittenden County,21055.0,6,Kentucky
Goliad County,48175.0,6,Texas
Malheur County,41045.0,18,Oregon
Gentry County,29075.0,4,Missouri
Eddy County,35015.0,34,New Mexico
Lumpkin County,13187.0,21,Georgia
Valdez-Cordova Census Area,2261.0,5,Alaska
Koochiching County,27071.0,11,Minnesota
Butler County,21031.0,8,Kentucky
Clark County,17023.0,10,Illinois
Elliott County,21063.0,4,Kentucky
Dixon County,31051.0,4,Nebraska
Cotton County,40033.0,5,Oklahoma
Garfield County,49017.0,3,Utah
Adams County,16003.0,4,Idaho
Kings County,6031.0,64,California
Hardin County,48199.0,36,Texas
Sitka Borough,2220.0,5,Alaska
Alcona County,26001.0,9,Michigan
San Miguel County,8113.0,5,Colorado
Wharton County,48481.0,26,Texas
McKenzie County,38053.0,5,North Dakota
Dallam County,48111.0,3,Texas
Marshall County,46091.0,3,South Dakota
Antrim County,26009.0,20,Michigan
Hockley County,48219.0,13,Texas
Hancock County,17067.0,13,Illinois
Imperial County,6025.0,90,California
Stone County,28131.0,12,Mississippi
Phillips County,8095.0,3,Colorado
Clay County,5021.0,12,Arkansas
Cherokee County,1019.0,19,Alabama
Cheyenne County,31033.0,7,Nebraska
Grayson County,51077.0,12,Virginia
Montezuma County,8083.0,20,Colorado
Emanuel County,13107.0,15,Georgia
Franklin Parish,22041.0,13,Louisiana
Lee County,48287.0,12,Texas
Gallatin County,21077.0,5,Kentucky
Carbon County,49007.0,13,Utah
Boise County,16015.0,6,Idaho
Bradley County,5011.0,7,Arkansas
Marion County,1093.0,21,Alabama
Colusa County,6011.0,12,California
Oscoda County,26135.0,7,Michigan
Andrews County,48003.0,8,Texas
Henry County,1067.0,14,Alabama
Swift County,27151.0,8,Minnesota
Beaver County,40007.0,3,Oklahoma
Pendleton County,21191.0,9,Kentucky
Wayne County,19185.0,4,Iowa
Chilton County,1021.0,29,Alabama
Taney County,29213.0,41,Missouri
San Juan County,49037.0,7,Utah
Northumberland County,51133.0,14,Virginia
Bailey County,48017.0,4,Texas
Gallia County,39053.0,21,Ohio
Jim Wells County,48249.0,23,Texas
Nevada County,5099.0,6,Arkansas
Dakota County,31043.0,11,Nebraska
Seminole County,40133.0,17,Oklahoma
Walworth County,46129.0,4,South Dakota
Lauderdale County,28075.0,49,Mississippi
Hamilton County,48193.0,7,Texas
Candler County,13043.0,8,Georgia
Sac County,19161.0,8,Iowa
Franklin County,47051.0,30,Tennessee
Yuba County,6115.0,40,California
Ouachita County,5103.0,17,Arkansas
Newton County,48351.0,10,Texas
Caldwell County,48055.0,27,Texas
Union County,41061.0,20,Oregon
Benton County,29015.0,17,Missouri
Monroe County,26115.0,102,Michigan
Perry County,47135.0,7,Tennessee
Chaves County,35005.0,38,New Mexico
Orange County,50017.0,23,Vermont
Pocahontas County,54075.0,6,West Virginia
Hickman County,21105.0,3,Kentucky
Henderson County,17071.0,5,Illinois
Decatur County,13087.0,18,Georgia
Custer County,8027.0,4,Colorado
Scioto County,39145.0,49,Ohio
Dallas County,5039.0,6,Arkansas
Sullivan County,42113.0,6,Pennsylvania
Garfield County,8045.0,33,Colorado
Greene County,28041.0,7,Mississippi
Gunnison County,8051.0,7,Colorado
Barren County,21009.0,29,Kentucky
Monroe County,5095.0,6,Arkansas
Cass County,26027.0,35,Michigan
Merced County,6047.0,131,California
Wayne County,29223.0,8,Missouri
Nicholas County,21181.0,5,Kentucky
Jefferson Davis County,28065.0,10,Mississippi
Dawson County,31047.0,14,Nebraska
Freestone County,48161.0,13,Texas
Live Oak County,48297.0,7,Texas
Pepin County,55091.0,5,Wisconsin
Clay County,19041.0,13,Iowa
Reynolds County,29179.0,5,Missouri
Iosco County,26069.0,21,Michigan
Harrison County,48203.0,45,Texas
Covington County,1039.0,28,Alabama
Maverick County,48323.0,27,Texas
Madera County,6039.0,85,California
Radford City,51750.0,6,Virginia
Delaware County,40041.0,29,Oklahoma
Charlevoix County,26029.0,21,Michigan
Leslie County,21131.0,8,Kentucky
Amite County,28005.0,10,Mississippi
Decatur County,19053.0,5,Iowa
Fentress County,47049.0,15,Tennessee
Clarke County,28023.0,11,Mississippi
Charlottesville City,51540.0,23,Virginia
Johnson County,13167.0,6,Georgia
Kalkaska County,26079.0,13,Michigan
Wyoming County,54109.0,15,West Virginia
Columbia County,5027.0,14,Arkansas
Perry County,28111.0,7,Mississippi
Massac County,17127.0,10,Illinois
Van Buren County,19177.0,6,Iowa
Lincoln County,54043.0,14,West Virginia
Hyde County,37095.0,4,North Carolina
Texas County,40139.0,10,Oklahoma
Clear Creek County,8019.0,7,Colorado
Kittitas County,53037.0,25,Washington
Cowlitz County,53015.0,73,Washington
Rio Grande County,8105.0,7,Colorado
Tyler County,48457.0,14,Texas
Smyth County,51173.0,23,Virginia
Wilcox County,13315.0,4,Georgia
Ashe County,37009.0,21,North Carolina
Haskell County,48207.0,3,Texas
Cleburne County,1029.0,10,Alabama
Crockett County,47033.0,9,Tennessee
Hidalgo County,48215.0,389,Texas
Oglala Lakota,46102.0,6,South Dakota
Randolph County,1111.0,15,Alabama
Overton County,47133.0,15,Tennessee
Taos County,35055.0,27,New Mexico
Buchanan County,51027.0,14,Virginia
Shoshone County,16079.0,9,Idaho
Hancock County,19081.0,7,Iowa
Elko County,32007.0,25,Nevada
Colfax County,35007.0,9,New Mexico
Lawrence County,28077.0,8,Mississippi
Nacogdoches County,48347.0,35,Texas
Charles Mix County,46023.0,5,South Dakota
Breckinridge County,21027.0,14,Kentucky
Yuma County,8125.0,6,Colorado
Iron County,49021.0,25,Utah
Delta County,48119.0,4,Texas
Hardin County,47071.0,20,Tennessee
Wabash County,17185.0,8,Illinois
Cook County,27031.0,5,Minnesota
Ozark County,29153.0,8,Missouri
Concordia Parish,22029.0,13,Louisiana
Harrisonburg City,51660.0,19,Virginia
Shelby County,48419.0,13,Texas
DeKalb County,47041.0,14,Tennessee
Madison Parish,22065.0,6,Louisiana
Scurry County,48415.0,9,Texas
Athens County,39009.0,30,Ohio
Swain County,37173.0,10,North Carolina
Upson County,13293.0,19,Georgia
Johnson County,5071.0,15,Arkansas
Montgomery County,13209.0,5,Georgia
Winnebago County,19189.0,8,Iowa
Schoolcraft County,26153.0,6,Michigan
Hardy County,54031.0,10,West Virginia
De Witt County,17039.0,11,Illinois
Webb County,48479.0,113,Texas
Erath County,48143.0,21,Texas
Santa Cruz County,4023.0,30,Arizona
Washington County,51191.0,41,Virginia
Hillsdale County,26059.0,30,Michigan
Morgan County,8087.0,15,Colorado
Magoffin County,21153.0,7,Kentucky
Madison County,51113.0,11,Virginia
Williams County,38105.0,15,North Dakota
Geneva County,1061.0,18,Alabama
Red River County,48387.0,9,Texas
Grant County,46051.0,5,South Dakota
Logan County,8075.0,12,Colorado
Eastland County,48133.0,11,Texas
Rio Arriba County,35039.0,25,New Mexico
Douglas County,29067.0,9,Missouri
Robertson County,48395.0,10,Texas
Hughes County,40063.0,8,Oklahoma
Van Buren County,47175.0,5,Tennessee
Custer County,16037.0,3,Idaho
Cameron County,48061.0,207,Texas
Vernon County,29217.0,13,Missouri
DeSoto County,12027.0,20,Florida
Falls County,48145.0,11,Texas
Linn County,29115.0,8,Missouri
Lea County,35025.0,31,New Mexico
Graham County,4009.0,19,Arizona
Essex County,36031.0,27,New York
Hamilton County,17065.0,5,Illinois
Arenac County,26011.0,12,Michigan
Carson County,48065.0,3,Texas
Goshen County,56015.0,9,Wyoming
Decatur County,47039.0,9,Tennessee
Kanabec County,27065.0,11,Minnesota
Union County,13291.0,23,Georgia
Alger County,26003.0,6,Michigan
Paulding County,39125.0,12,Ohio
Howard County,48227.0,17,Texas
Russell County,1113.0,34,Alabama
Cass County,17017.0,8,Illinois
Atkinson County,13003.0,4,Georgia
Skamania County,53059.0,8,Washington
Parmer County,48369.0,5,Texas
Caldwell Parish,22021.0,5,Louisiana
Beadle County,46005.0,11,South Dakota
Gila County,4007.0,37,Arizona
Crisp County,13081.0,14,Georgia
Todd County,21219.0,6,Kentucky
Swisher County,48437.0,4,Texas
Worth County,13321.0,13,Georgia
Baker County,41001.0,12,Oregon
Laclede County,29105.0,21,Missouri
Simpson County,21213.0,12,Kentucky
Sanpete County,49039.0,13,Utah
Deer Lodge County,30023.0,7,Montana
Navajo County,4017.0,63,Arizona
San Miguel County,35047.0,18,New Mexico
Cibola County,35006.0,16,New Mexico
San Augustine County,48405.0,5,Texas
Maries County,29125.0,6,Missouri
Clark County,29045.0,4,Missouri
Henry County,29083.0,15,Missouri
Camp County,48063.0,8,Texas
San Juan County,35045.0,64,New Mexico
Mackinac County,26097.0,8,Michigan
Bland County,51021.0,5,Virginia
Hale County,48189.0,15,Texas
McDonald County,29119.0,12,Missouri
Marshall County,40095.0,10,Oklahoma
Ray County,29177.0,14,Missouri
Mississippi County,29133.0,8,Missouri
Menominee County,26109.0,15,Michigan
Gaines County,48165.0,7,Texas
Sevier County,49041.0,12,Utah
Coosa County,1037.0,7,Alabama
Woods County,40151.0,4,Oklahoma
Ferry County,53019.0,6,Washington
Uintah County,49047.0,15,Utah
Washita County,40149.0,6,Oklahoma
Murray County,40099.0,8,Oklahoma
Antelope County,31003.0,4,Nebraska
DeKalb County,1049.0,39,Alabama
Vernon Parish,22115.0,21,Louisiana
La Paz County,4012.0,12,Arizona
Keith County,31101.0,6,Nebraska
Escambia County,1053.0,21,Alabama
Taylor County,13269.0,5,Georgia
Crawford County,39033.0,27,Ohio
Coleman County,48083.0,6,Texas
Russell County,21207.0,11,Kentucky
George County,28039.0,13,Mississippi
Seminole County,13253.0,6,Georgia
St. Clair County,29185.0,6,Missouri
Hempstead County,5057.0,12,Arkansas
Summers County,54089.0,9,West Virginia
Russell County,51167.0,17,Virginia
Gulf County,12045.0,11,Florida
Allendale County,45005.0,5,South Carolina
Lane County,41039.0,216,Oregon
Choctaw County,1023.0,8,Alabama
Nye County,32023.0,41,Nevada
Lyon County,19119.0,7,Iowa
Conejos County,8021.0,4,Colorado
Bell County,21013.0,14,Kentucky
Franklin County,28037.0,5,Mississippi
Calhoun County,12013.0,7,Florida
Lincoln County,35027.0,14,New Mexico
Ouray County,8091.0,3,Colorado
Greenlee County,4011.0,4,Arizona
Wilbarger County,48487.0,8,Texas
Currituck County,37053.0,15,North Carolina
Lincoln County,5079.0,6,Arkansas
Callahan County,48059.0,9,Texas
Woodward County,40153.0,10,Oklahoma
Lake County,8065.0,3,Colorado
Holmes County,39075.0,19,Ohio
Page County,51139.0,15,Virginia
Catron County,35003.0,4,New Mexico
Lake County,47095.0,3,Tennessee
Washington County,12133.0,13,Florida
Stark County,17175.0,4,Illinois
Washakie County,56043.0,4,Wyoming
Sweetwater County,56037.0,17,Wyoming
Wheeler County,13309.0,3,Georgia
Breathitt County,21025.0,8,Kentucky
Grant County,35017.0,19,New Mexico
Brooks County,48047.0,3,Texas
Polk County,5113.0,11,Arkansas
Willacy County,48489.0,8,Texas
Zavala County,48507.0,5,Texas
Winston County,28159.0,10,Mississippi
Merrick County,31121.0,4,Nebraska
Lee County,51105.0,13,Virginia
Adair County,19001.0,4,Iowa
Stephens County,48429.0,5,Texas
Madison County,12079.0,9,Florida
Schuyler County,17169.0,4,Illinois
Roosevelt County,35041.0,7,New Mexico
Fulton County,5049.0,8,Arkansas
Bristol City,51520.0,10,Virginia
Titus County,48449.0,14,Texas
Roberts County,46109.0,5,South Dakota
Lincoln County,47103.0,19,Tennessee
Webster County,21233.0,6,Kentucky
Sabine County,48403.0,7,Texas
Brewster County,48043.0,5,Texas
Fulton County,42057.0,8,Pennsylvania
Glades County,12043.0,6,Florida
Clay County,54015.0,5,West Virginia
Ransom County,38073.0,3,North Dakota
Buena Vista County,19021.0,9,Iowa
Tazewell County,51185.0,22,Virginia
Lee County,21129.0,4,Kentucky
Bear Lake County,16007.0,3,Idaho
Izard County,5065.0,8,Arkansas
Oceana County,26127.0,14,Michigan
Jackson County,12063.0,25,Florida
Holmes County,12059.0,9,Florida
Jackson County,47087.0,7,Tennessee
Trinity County,6105.0,9,California
Frio County,48163.0,5,Texas
Morgan County,49029.0,4,Utah
Gates County,37073.0,5,North Carolina
Muskegon County,26121.0,80,Michigan
Scott County,51169.0,11,Virginia
Ida County,19093.0,4,Iowa
Saguache County,8109.0,4,Colorado
Asotin County,53003.0,12,Washington
Apache County,4001.0,26,Arizona
Emery County,49015.0,4,Utah
Zapata County,48505.0,4,Texas
McKinley County,35031.0,26,New Mexico
Del Norte County,6015.0,11,California
White Pine County,32033.0,3,Nevada
Modoc County,6049.0,5,California
Richland County,30083.0,4,Montana
Houghton County,26061.0,12,Michigan
Bethel Census Area,2050.0,4,Alaska
Love County,40085.0,4,Oklahoma
Baraga County,26013.0,3,Michigan
Adams County,18001.0,data not available,Indiana
Adams County,19003.0,3 or fewer,Iowa
Adams County,38001.0,3 or fewer,North Dakota
Aleutians East Borough,2013.0,3 or fewer,Alaska
Aleutians West Census Area,2016.0,3 or fewer,Alaska
Allen County,18003.0,data not available,Indiana
Allen County,20001.0,data not available,Kansas
Alpine County,6003.0,3 or fewer,California
Anderson County,20003.0,data not available,Kansas
Arthur County,31005.0,3 or fewer,Nebraska
Atchison County,20005.0,data not available,Kansas
Baca County,8009.0,3 or fewer,Colorado
Banner County,31007.0,3 or fewer,Nebraska
Barber County,20007.0,data not available,Kansas
Bartholomew County,18005.0,data not available,Indiana
Barton County,20009.0,data not available,Kansas
Baylor County,48023.0,3 or fewer,Texas
Bennett County,46007.0,3 or fewer,South Dakota
Bent County,8011.0,3 or fewer,Colorado
Benton County,18007.0,data not available,Indiana
Billings County,38007.0,3 or fewer,North Dakota
Blackford County,18009.0,data not available,Indiana
Blaine County,31009.0,3 or fewer,Nebraska
Boone County,18011.0,data not available,Indiana
Borden County,48033.0,3 or fewer,Texas
Bourbon County,20011.0,data not available,Kansas
Bowman County,38011.0,3 or fewer,North Dakota
Boyd County,31015.0,3 or fewer,Nebraska
Briscoe County,48045.0,3 or fewer,Texas
Bristol Bay Borough,2060.0,3 or fewer,Alaska
Brown County,18013.0,data not available,Indiana
Brown County,20013.0,data not available,Kansas
Brown County,31017.0,3 or fewer,Nebraska
Buffalo County,46017.0,3 or fewer,South Dakota
Burke County,38013.0,3 or fewer,North Dakota
Butler County,20015.0,data not available,Kansas
Butte County,16023.0,3 or fewer,Idaho
Camas County,16025.0,3 or fewer,Idaho
Campbell County,46021.0,3 or fewer,South Dakota
Carroll County,18015.0,data not available,Indiana
Carter County,30011.0,3 or fewer,Montana
Cass County,18017.0,data not available,Indiana
Cavalier County,38019.0,3 or fewer,North Dakota
Chase County,20017.0,data not available,Kansas
Chase County,31029.0,3 or fewer,Nebraska
Chautauqua County,20019.0,data not available,Kansas
Cherokee County,20021.0,data not available,Kansas
Cheyenne County,8017.0,3 or fewer,Colorado
Cheyenne County,20023.0,data not available,Kansas
Chouteau County,30015.0,3 or fewer,Montana
Cimarron County,40025.0,3 or fewer,Oklahoma
Clark County,16033.0,3 or fewer,Idaho
Clark County,18019.0,data not available,Indiana
Clark County,20025.0,data not available,Kansas
Clay County,13061.0,3 or fewer,Georgia
Clay County,18021.0,data not available,Indiana
Clay County,20027.0,data not available,Kansas
Clinton County,18023.0,data not available,Indiana
Cloud County,20029.0,data not available,Kansas
Coal County,40029.0,3 or fewer,Oklahoma
Cochran County,48079.0,3 or fewer,Texas
Coffey County,20031.0,data not available,Kansas
Coke County,48081.0,3 or fewer,Texas
Collingsworth County,48087.0,3 or fewer,Texas
Comanche County,20033.0,data not available,Kansas
Concho County,48095.0,3 or fewer,Texas
Corson County,46031.0,3 or fewer,South Dakota
Costilla County,8023.0,3 or fewer,Colorado
Cottle County,48101.0,3 or fewer,Texas
Cowley County,20035.0,data not available,Kansas
Crane County,48103.0,3 or fewer,Texas
Crawford County,18025.0,data not available,Indiana
Crawford County,20037.0,data not available,Kansas
Crockett County,48105.0,3 or fewer,Texas
Crosby County,48107.0,3 or fewer,Texas
Culberson County,48109.0,3 or fewer,Texas
Daggett County,49009.0,3 or fewer,Utah
Daniels County,30019.0,3 or fewer,Montana
Daviess County,18027.0,data not available,Indiana
DeBaca County,35011.0,3 or fewer,New Mexico
DeKalb County,18033.0,data not available,Indiana
Dearborn County,18029.0,data not available,Indiana
Decatur County,18031.0,data not available,Indiana
Decatur County,20039.0,data not available,Kansas
Delaware County,18035.0,data not available,Indiana
Denali,2068.0,3 or fewer,Alaska
Deuel County,31049.0,3 or fewer,Nebraska
Dewey County,40043.0,3 or fewer,Oklahoma
Dickens County,48125.0,3 or fewer,Texas
Dickey County,38021.0,3 or fewer,North Dakota
Dickinson County,20041.0,data not available,Kansas
Dillingham Census Area,2070.0,3 or fewer,Alaska
Divide County,38023.0,3 or fewer,North Dakota
Dolores County,8033.0,3 or fewer,Colorado
Doniphan County,20043.0,data not available,Kansas
Donley County,48129.0,3 or fewer,Texas
Douglas County,20045.0,data not available,Kansas
Douglas County,46043.0,3 or fewer,South Dakota
Dubois County,18037.0,data not available,Indiana
Dundy County,31057.0,3 or fewer,Nebraska
Dunn County,38025.0,3 or fewer,North Dakota
Echols County,13101.0,3 or fewer,Georgia
Eddy County,38027.0,3 or fewer,North Dakota
Edmunds County,46045.0,3 or fewer,South Dakota
Edwards County,20047.0,data not available,Kansas
Edwards County,48137.0,3 or fewer,Texas
Elk County,20049.0,data not available,Kansas
Elkhart County,18039.0,data not available,Indiana
Ellis County,20051.0,data not available,Kansas
Ellis County,40045.0,3 or fewer,Oklahoma
Ellsworth County,20053.0,data not available,Kansas
Esmeralda County,32009.0,3 or fewer,Nevada
Eureka County,32011.0,3 or fewer,Nevada
Fallon County,30025.0,3 or fewer,Montana
Faulk County,46049.0,3 or fewer,South Dakota
Fayette County,18041.0,data not available,Indiana
Finney County,20055.0,data not available,Kansas
Fisher County,48151.0,3 or fewer,Texas
Floyd County,18043.0,data not available,Indiana
Floyd County,48153.0,3 or fewer,Texas
Foard County,48155.0,3 or fewer,Texas
Ford County,20057.0,data not available,Kansas
Fountain County,18045.0,data not available,Indiana
Franklin County,18047.0,data not available,Indiana
Franklin County,20059.0,data not available,Kansas
Franklin County,31061.0,3 or fewer,Nebraska
Frontier County,31063.0,3 or fewer,Nebraska
Fulton County,18049.0,data not available,Indiana
Garden County,31069.0,3 or fewer,Nebraska
Garfield County,30033.0,3 or fewer,Montana
Garfield County,31071.0,3 or fewer,Nebraska
Garfield County,53023.0,3 or fewer,Washington
Garza County,48169.0,3 or fewer,Texas
Geary County,20061.0,data not available,Kansas
Gibson County,18051.0,data not available,Indiana
Gilliam County,41021.0,3 or fewer,Oregon
Glascock County,13125.0,3 or fewer,Georgia
Glasscock County,48173.0,3 or fewer,Texas
Golden Valley County,30037.0,3 or fewer,Montana
Golden Valley County,38033.0,3 or fewer,North Dakota
Gosper County,31073.0,3 or fewer,Nebraska
Gove County,20063.0,data not available,Kansas
Graham County,20065.0,data not available,Kansas
Granite County,30039.0,3 or fewer,Montana
Grant County,18053.0,data not available,Indiana
Grant County,20067.0,data not available,Kansas
Grant County,31075.0,3 or fewer,Nebraska
Grant County,38037.0,3 or fewer,North Dakota
Grant County,40053.0,3 or fewer,Oklahoma
Gray County,20069.0,data not available,Kansas
Greeley County,20071.0,data not available,Kansas
Greeley County,31077.0,3 or fewer,Nebraska
Greene County,18055.0,data not available,Indiana
Greenwood County,20073.0,data not available,Kansas
Griggs County,38039.0,3 or fewer,North Dakota
Guadalupe County,35019.0,3 or fewer,New Mexico
Haines Borough,2100.0,3 or fewer,Alaska
Hall County,48191.0,3 or fewer,Texas
Hamilton County,18057.0,data not available,Indiana
Hamilton County,20075.0,data not available,Kansas
Hancock County,18059.0,data not available,Indiana
Hand County,46059.0,3 or fewer,South Dakota
Hanson County,46061.0,3 or fewer,South Dakota
Hardin County,17069.0,3 or fewer,Illinois
Harding County,35021.0,3 or fewer,New Mexico
Harding County,46063.0,3 or fewer,South Dakota
Harlan County,31083.0,3 or fewer,Nebraska
Harmon County,40057.0,3 or fewer,Oklahoma
Harper County,20077.0,data not available,Kansas
Harper County,40059.0,3 or fewer,Oklahoma
Harrison County,18061.0,data not available,Indiana
Harvey County,20079.0,data not available,Kansas
Haskell County,20081.0,data not available,Kansas
Hayes County,31085.0,3 or fewer,Nebraska
Hemphill County,48211.0,3 or fewer,Texas
Hendricks County,18063.0,data not available,Indiana
Henry County,18065.0,data not available,Indiana
Hettinger County,38041.0,3 or fewer,North Dakota
Hidalgo County,35023.0,3 or fewer,New Mexico
Highland County,51091.0,3 or fewer,Virginia
Hinsdale County,8053.0,3 or fewer,Colorado
Hodgeman County,20083.0,data not available,Kansas
Hooker County,31091.0,3 or fewer,Nebraska
Hoonah-Angoon Census Area,2105.0,3 or fewer,Alaska
Howard County,18067.0,data not available,Indiana
Hudspeth County,48229.0,3 or fewer,Texas
Huntington County,18069.0,data not available,Indiana
Hyde County,46069.0,3 or fewer,South Dakota
Irion County,48235.0,3 or fewer,Texas
Issaquena County,28055.0,3 or fewer,Mississippi
Jackson County,8057.0,3 or fewer,Colorado
Jackson County,18071.0,data not available,Indiana
Jackson County,20085.0,data not available,Kansas
Jackson County,46071.0,3 or fewer,South Dakota
Jasper County,18073.0,data not available,Indiana
Jay County,18075.0,data not available,Indiana
Jeff Davis County,48243.0,3 or fewer,Texas
Jefferson County,18077.0,data not available,Indiana
Jefferson County,20087.0,data not available,Kansas
Jennings County,18079.0,data not available,Indiana
Jerauld County,46073.0,3 or fewer,South Dakota
Jewell County,20089.0,data not available,Kansas
Jim Hogg County,48247.0,3 or fewer,Texas
Johnson County,18081.0,data not available,Indiana
Johnson County,20091.0,data not available,Kansas
Jones County,46075.0,3 or fewer,South Dakota
Judith Basin County,30045.0,3 or fewer,Montana
Kalawao County,15005.0,3 or fewer,Hawaii
Kearny County,20093.0,data not available,Kansas
Kenedy County,48261.0,3 or fewer,Texas
Kent County,48263.0,3 or fewer,Texas
Keweenaw County,26083.0,3 or fewer,Michigan
Keya Paha County,31103.0,3 or fewer,Nebraska
Kidder County,38043.0,3 or fewer,North Dakota
Kimball County,31105.0,3 or fewer,Nebraska
King County,48269.0,3 or fewer,Texas
Kingman County,20095.0,data not available,Kansas
Kinney County,48271.0,3 or fewer,Texas
Kiowa County,8061.0,3 or fewer,Colorado
Kiowa County,20097.0,data not available,Kansas
Kittson County,27069.0,3 or fewer,Minnesota
Knox County,18083.0,data not available,Indiana
Knox County,48275.0,3 or fewer,Texas
Kosciusko County,18085.0,data not available,Indiana
Kusilvak Census Area,2158.0,3 or fewer,Alaska
La Salle County,48283.0,3 or fewer,Texas
LaGrange County,18087.0,data not available,Indiana
LaPorte County,18091.0,data not available,Indiana
Labette County,20099.0,data not available,Kansas
Lake County,18089.0,data not available,Indiana
Lake and Peninsula Borough,2164.0,3 or fewer,Alaska
Lake of the Woods County,27077.0,3 or fewer,Minnesota
Lander County,32015.0,3 or fewer,Nevada
Lane County,20101.0,data not available,Kansas
Lawrence County,18093.0,data not available,Indiana
Leavenworth County,20103.0,data not available,Kansas
Liberty County,30051.0,3 or fewer,Montana
Lincoln County,16063.0,3 or fewer,Idaho
Lincoln County,20105.0,data not available,Kansas
Lincoln County,32017.0,3 or fewer,Nevada
Linn County,20107.0,data not available,Kansas
Logan County,20109.0,data not available,Kansas
Logan County,31113.0,3 or fewer,Nebraska
Logan County,38047.0,3 or fewer,North Dakota
Loup County,31115.0,3 or fewer,Nebraska
Loving County,48301.0,3 or fewer,Texas
Lyman County,46085.0,3 or fewer,South Dakota
Lyon County,20111.0,data not available,Kansas
Madison County,18095.0,data not available,Indiana
Marion County,18097.0,data not available,Indiana
Marion County,20115.0,data not available,Kansas
Marshall County,18099.0,data not available,Indiana
Marshall County,20117.0,data not available,Kansas
Martin County,18101.0,data not available,Indiana
Martin County,48317.0,3 or fewer,Texas
McCone County,30055.0,3 or fewer,Montana
McIntosh County,38051.0,3 or fewer,North Dakota
McMullen County,48311.0,3 or fewer,Texas
McPherson County,20113.0,data not available,Kansas
McPherson County,31117.0,3 or fewer,Nebraska
McPherson County,46089.0,3 or fewer,South Dakota
Meade County,20119.0,data not available,Kansas
Meagher County,30059.0,3 or fewer,Montana
